src_ip,dst_ip,src_port,dst_port,first_pkt_time,last_pkt_time,avg_hops,avg_packet_len,nodeRelatedMessages:HeartbeatRequest,nodeRelatedMessages:HeartbeatResponse,nodeRelatedMessages:PFDManagementRequest,nodeRelatedMessages:PFDManagementResponse,nodeRelatedMessages:AssociationSetupRequest,nodeRelatedMessages:AssociationSetupResponse,nodeRelatedMessages:AssociationUpdateRequest,nodeRelatedMessages:AssociationUpdateResponset,nodeRelatedMessages:AssociationReleaseRequest,nodeRelatedMessages:AssociationReleaseResponse,nodeRelatedMessages:VersionNotSupportedResponse,nodeRelatedMessages:NodeReportRequest,nodeRelatedMessages:NodeReportResponse,nodeRelatedMessages:SessionSetDeletionRequest,nodeRelatedMessages:SessionSetDeletionResponse,sessionRelatedMessages:SessionEstablishmentRequest,sessionRelatedMessages:SessionEstablishmentResponse,sessionRelatedMessages:SessionModificationRequest,sessionRelatedMessages:SessionModificationResponse,sessionRelatedMessages:SessionDeletionRequest,sessionRelatedMessages:SessionDeletionResponse,sessionRelatedMessages:SessionReportRequest,sessionRelatedMessages:SessionReportResponse,class
2000::100:504,2000::100:502,14613,14602,1603074084.8847852,1603074445.7671962,190,205,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,110,138,183,43,0,78,3,0
6003::1005,2000::100:504,14613,14614,1603074207.2999704,1603074235.4532075,190,222,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,42,84,477,356,50,14,186,27,0
2000::100:503,2000::100:505,14603,14614,1603074437.4500918,1603074775.823519,191,198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,529,220,31,63,222,27,0
6003::1003,2000::100:504,14602,14605,1603073975.954203,1603074405.0056713,190,159,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,67,15,288,9,1,37,51,229,0
6003::1002,2000::100:501,14606,14607,1603074148.0461106,1603074370.0523252,191,194,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,123,44,198,497,59,81,12,30,0
6003::1001,6003::1001,8803,14614,1603074608.6834762,1603075030.7807252,190,138,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,88,226,592,34,75,11,13,0
6003::fec,2000::100:4f7,9893,35562,1603112953.7722688,1603113010.3827002,190,219,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,224,123,1217,36,143,58,267,12,1
6003::1003,2000::100:501,14615,14606,1603074191.409171,1603074539.626022,190,272,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,559,639,45,23,15,27,0
6003::1002,2000::100:506,8803,14609,1603074557.8829079,1603074931.1262202,191,279,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,116,76,552,251,51,47,13,171,0
2000::100:504,2000::100:506,14599,8807,1603074604.888304,1603074960.6915965,190,223,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,118,17,309,223,20,78,172,14,0
6003::1003,2000::100:501,8803,14600,1603074148.2632806,1603074471.838658,190,105,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,68,76,189,564,18,17,221,101,0
6003::1005,2000::100:501,14603,14597,1603073963.5576458,1603074426.5335412,190,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8,489,23,40,15,187,181,0
2000::100:501,193.173.166.56,18519,46126,1603095985.043059,1603096058.2109141,190,226,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,54,1510,407,143,37,267,19,1
6003::1014,247.70.73.43,64563,27314,1603092934.245985,1603093391.0267673,190,194,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,277,91,1217,637,178,40,267,31,1
6003::1004,2000::100:504,14600,14600,1603074067.3768442,1603074519.9285302,191,201,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,634,391,38,71,15,143,0
2000::100:501,2000::100:50b,55170,24732,1603110076.8958812,1603110331.4322693,190,288,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,108,1217,39,143,64,345,1,1
6003::1000,2000::100:502,8810,14605,1603074157.9407942,1603074613.2129302,190,88,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,604,500,50,76,2,18,0
2000::100:4d0,2000::100:515,45166,41810,1603134389.2734647,1603134797.435129,190,92,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,1217,418,143,4,267,166,1
6003::1004,2000::100:505,14600,14610,1603074246.5583441,1603074655.5517006,190,219,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,74,81,96,494,25,50,194,15,0
6003::1004,2000::100:505,14608,14597,1603074045.7714503,1603074177.8698232,190,203,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,42,69,210,433,43,35,33,179,0
39.172.152.134,133.33.113.161,38467,56717,1603103963.8974807,1603104359.549637,190,179,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,59,1217,592,178,35,345,167,1
248.254.205.163,250.71.22.56,55005,49007,1603105541.9553065,1603105745.6348867,191,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,16,658,541,21,40,15,24,1
6003::1001,2000::100:501,14598,14607,1603074428.7691905,1603074843.736313,190,222,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,85,93,218,502,26,71,7,219,0
6003::1000,2000::100:504,14607,14597,1603074574.6172755,1603074798.479325,190,294,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,66,33,494,335,58,4,6,9,0
106.236.108.39,6003::1014,57905,61625,1603109192.3198178,1603109555.6096845,191,212,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277,114,1217,530,143,45,267,14,1
6003::1005,6003::1002,14604,8798,1603074265.3843033,1603074532.043212,191,166,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,9,86,201,68,59,73,120,0
2000::100:50c,6003::1000,25855,47174,1603147594.3552473,1603147996.5833569,190,239,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,224,53,1510,323,143,27,267,33,1
2000::100:4d9,2000::100:50b,22125,10324,1603108956.792687,1603109348.2278147,190,146,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,107,1217,261,178,82,345,200,1
235.223.248.170,129.229.78.26,50806,52771,1603106712.711874,1603107120.6882315,190,152,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,39,85,36,153,3,13,267,19,1
2000::100:4d9,72.222.218.5,2312,4497,1603081892.2582908,1603082298.6853917,190,255,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,86,31,184,313,37,1,136,189,1
6003::1004,2000::100:503,14596,8808,1603074249.7978547,1603074679.8145778,191,252,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,96,15,188,78,60,207,9,0
135.162.236.249,192.139.151.218,34716,26815,1603083661.2293017,1603084049.7008011,190,240,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,277,62,1510,122,143,43,267,18,1
6003::1002,2000::100:506,14592,14605,1603074411.319988,1603074563.28472,190,280,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,629,158,35,76,8,26,0
106.156.133.151,192.254.74.139,41475,58039,1603127519.4953904,1603127675.6495554,190,276,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,39,1510,478,143,21,267,79,1
6003::fe2,6003::1000,22804,57177,1603110549.379818,1603110634.2443774,190,166,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16,445,405,143,10,345,7,1
6003::1002,2000::100:502,14610,8803,1603074202.8102984,1603074664.2866447,190,243,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,38,104,559,334,46,10,24,45,0
6003::1000,2000::100:501,14599,14600,1603074179.131382,1603074340.7282507,191,234,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,314,409,58,29,7,73,0
6003::1003,2000::100:505,14600,14602,1603074143.0604792,1603074600.8912344,190,145,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,91,100,54,13,42,27,101,0
13.196.54.247,44.43.239.213,20096,5480,1603118513.0030787,1603118863.9581535,190,242,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,75,607,365,178,10,345,92,1
6003::1028,6003::fec,45920,4947,1603090711.8137598,1603090803.6217632,190,164,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,277,77,1510,457,11,79,267,6,1
2000::100:505,6003::1005,8812,14608,1603074403.564858,1603074549.642106,190,162,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,27,632,545,38,67,21,8,0
2000::100:502,94.102.204.108,14351,7163,1603127968.5006702,1603128344.3580801,190,180,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,108,1217,262,143,44,345,33,1
2000::100:515,81.134.171.17,12600,10971,1603136035.7240033,1603136207.6662626,190,186,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,99,1510,239,178,54,345,137,1
2000::100:502,6003::1003,14597,14602,1603074082.5301905,1603074119.3380659,191,127,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,473,27,2,81,66,19,0
6003::1003,2000::100:505,14601,14599,1603074175.5395627,1603074627.7742217,190,100,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,16,549,24,77,155,66,0
106.151.29.82,134.248.40.42,18601,27770,1603101685.2442064,1603102099.976252,190,136,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,24,1510,586,76,53,7,22,1
190.146.129.139,2000::100:529,43177,50791,1603139135.484934,1603139558.7260337,190,223,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,32,270,110,143,41,267,149,1
2000::100:502,6003::fd8,5656,55432,1603138749.3022826,1603138804.181057,190,236,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,113,1510,343,143,57,345,3,1
231.154.165.87,112.3.110.58,21024,46593,1603112135.5722165,1603112518.1659284,190,234,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,52,609,298,54,27,24,18,1
2000::100:4f7,2000::100:4da,34332,37528,1603102411.7719674,1603102784.735635,190,135,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,67,34,624,278,3,53,29,0,1
2000::100:51f,64.253.225.18,27743,10206,1603107363.9279013,1603107746.9529085,190,119,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,277,19,1510,3,143,3,267,169,1
6003::1002,2000::100:506,8797,14612,1603074501.2403347,1603074951.056508,190,83,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,101,88,446,545,40,76,114,27,0
6003::1003,2000::100:506,14593,14601,1603074020.950933,1603074452.118836,190,256,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,81,34,214,225,54,72,3,179,0
2000::100:505,2000::100:506,14597,14601,1603073991.5451357,1603074120.136463,190,219,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,35,388,53,59,49,84,14,0
2000::100:4d9,58.240.86.49,48487,29673,1603114847.5409968,1603115233.3658838,190,219,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,64,77,1217,161,143,3,345,144,1
2000::100:506,2000::100:502,14609,14608,1603074548.0435708,1603075004.885066,191,251,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,400,213,66,43,9,102,0
6003::1001,2000::100:505,8806,14611,1603074048.7982724,1603074450.2170339,190,190,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,615,598,46,6,15,65,0
6003::1000,2000::100:502,14604,14598,1603074447.4450138,1603074868.5230682,190,182,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,115,519,149,12,47,7,98,0
159.54.203.40,109.114.42.27,32594,65253,1603134949.7043402,1603135393.0120804,190,270,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,1217,121,2,31,160,13,1
2000::100:4d0,2000::100:4e3,7978,45866,1603098067.999172,1603098531.1757128,190,235,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,77,43,1217,84,178,33,345,95,1
2000::100:4f8,141.94.31.68,28287,53243,1603139511.9330473,1603139767.7315288,190,80,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,105,94,146,396,178,66,150,16,1
30.29.32.89,99.114.212.177,31156,15590,1603100841.4839375,1603101263.4193249,190,171,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,224,106,144,659,143,49,345,218,1
32.251.96.64,171.169.47.212,2559,37478,1603133145.5087104,1603133579.5299184,190,96,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,110,1510,525,61,24,2,33,1
6003::1002,2000::100:505,14611,14610,1603074031.6599596,1603074182.9186146,190,251,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,116,77,390,180,27,20,5,20,0
6003::1014,2000::100:52a,37779,34877,1603121046.4318488,1603121432.6973212,190,144,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,51,52,1510,53,178,75,345,134,1
6003::1004,6003::1001,14598,14606,1603074062.6495228,1603074467.5634031,191,294,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,54,69,400,127,70,32,76,26,0
164.11.187.115,2000::100:4cf,478,5334,1603092883.9492788,1603093314.1294136,190,78,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,102,1510,483,143,32,345,27,1
6003::1005,2000::100:505,14604,14602,1603074045.285048,1603074429.0764577,191,200,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,112,97,414,590,31,18,217,209,0
2000::100:502,2000::100:504,14603,14606,1603074472.3349874,1603074913.290965,191,204,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,76,116,318,146,33,67,134,19,0
6003::1014,6003::fce,46318,7749,1603143159.4839456,1603143570.9032688,191,128,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,85,41,521,20,178,0,192,185,1
2000::100:501,143.110.201.80,10366,43162,1603085346.8983765,1603085806.0006545,190,92,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,277,115,1510,148,178,70,345,31,1
6003::1003,2000::100:503,8796,14595,1603074328.73622,1603074756.270206,191,189,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,34,587,178,14,17,196,0,0
6003::1000,2000::100:501,14601,8806,1603073950.3737657,1603074088.5991526,190,113,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,90,334,599,14,49,103,44,0
6003::1002,2000::100:506,8810,8814,1603074436.3333204,1603074645.152511,191,267,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,84,240,474,23,19,176,131,0
6003::1003,2000::100:503,14601,14605,1603074341.3242946,1603074524.9126785,190,96,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,94,604,209,40,45,101,94,0
6003::1000,2000::100:506,8803,8798,1603074280.0656838,1603074320.8387098,190,251,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,65,118,68,510,15,27,192,217,0
6003::1005,2000::100:502,14609,14612,1603074454.740323,1603074829.6764064,190,194,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,39,67,391,80,18,20,12,29,0
87.29.65.29,2000::100:4ed,29345,12298,1603103139.8126395,1603103271.1939282,191,112,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,277,84,156,306,81,34,29,9,1
6003::1004,2000::100:502,14608,14603,1603074301.306761,1603074685.5196214,191,222,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,107,388,601,48,7,21,184,0
6003::1002,2000::100:504,8797,14611,1603074041.929762,1603074422.3670924,190,206,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,90,30,303,205,81,71,6,0,0
6003::1002,2000::100:501,14597,14609,1603073971.4944139,1603074013.9203286,190,151,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,82,67,223,252,14,76,176,26,0
6003::1004,2000::100:505,14597,14601,1603074301.636491,1603074457.0764463,190,289,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,80,92,490,650,18,20,31,15,0
2000::100:4da,6003::fec,17253,43071,1603082929.3713005,1603083025.2314887,190,205,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,50,34,333,178,10,345,11,1
6003::1014,6003::1014,18436,64557,1603147124.6802948,1603147353.8781166,190,173,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,84,82,1510,21,12,75,19,17,1
2000::100:51f,135.209.205.62,730,48388,1603104823.3485684,1603104981.3529565,190,218,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,9,1217,110,178,13,267,26,1
6003::1001,2000::100:504,14607,14598,1603074196.9408774,1603074647.276984,191,224,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,87,68,128,65,23,70,1,141,0
2.254.163.67,6003::fe2,47948,62530,1603096846.7313983,1603097293.2276347,190,241,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,1510,646,72,30,267,31,1
2000::100:520,226.38.150.100,34745,25113,1603145257.2009168,1603145680.0954535,190,189,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,83,23,607,39,60,17,267,190,1
2000::100:4ed,2000::100:502,46038,10394,1603135418.9074907,1603135779.3023252,190,165,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,348,234,143,7,345,22,1
6003::1003,2000::100:505,14606,14609,1603074622.4336379,1603075043.3010912,190,124,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,466,87,65,62,20,12,0
172.12.1.110,2000::100:529,50260,35287,1603090353.5363088,1603090484.5153096,190,260,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,75,1510,100,44,24,0,15,1
6003::1000,6003::1003,14595,14599,1603074461.9023986,1603074887.8760703,190,273,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,102,154,423,56,32,111,183,0
2000::100:4da,2000::100:4f8,13752,21677,1603133018.547331,1603133148.0018759,190,126,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,559,304,63,59,183,4,1
6003::1005,2000::100:506,14606,14605,1603074119.9445863,1603074423.8590367,190,160,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,19,100,88,609,79,21,22,187,0
6003::1001,2000::100:505,14610,14609,1603074092.0868251,1603074487.9614375,191,86,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94,23,372,10,36,37,18,113,0
6003::1003,2000::100:506,14605,14607,1603074077.5205905,1603074304.0003827,190,109,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,53,79,212,53,37,25,217,18,0
83.186.122.233,2000::100:51f,37691,6234,1603097033.6281579,1603097443.5432096,190,87,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,104,1510,401,178,17,345,36,1
6003::1003,2000::100:505,14608,14605,1603074601.8483973,1603074971.0662067,190,152,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,88,592,621,16,49,20,6,0
6003::1002,2000::100:503,14593,14608,1603074232.1310034,1603074646.861811,190,292,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,159,363,75,36,207,162,0
6003::1001,2000::100:507,14614,14606,1603074390.5098753,1603074573.5423796,191,130,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,57,136,400,17,62,105,3,0
6003::100a,22.135.193.120,27632,23254,1603100561.9816313,1603100895.8190491,190,225,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,320,214,31,76,267,18,1
2000::100:504,2000::100:501,8809,14599,1603074262.555539,1603074695.4916222,191,171,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,100,58,317,101,73,61,6,177,0
6003::1001,2000::100:506,14607,14605,1603074408.716962,1603074783.2849617,190,162,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,77,90,476,32,17,39,11,186,0
6003::1003,2000::100:505,14600,14611,1603074096.6011715,1603074511.4434268,190,243,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,94,302,421,7,18,155,12,0
6003::1003,2000::100:505,14594,14609,1603074129.5617664,1603074555.976277,191,201,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,313,363,40,59,56,147,0
6003::1003,2000::100:505,14612,14602,1603074201.8329515,1603074589.016442,190,255,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,45,95,448,25,39,45,20,6,0
6003::1005,2000::100:503,14598,14594,1603074061.3628073,1603074312.4169683,190,202,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,301,214,56,47,168,8,0
2000::100:4d0,6003::1028,61273,10303,1603093725.0722563,1603094048.0857253,190,137,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,224,116,1510,495,178,59,345,97,1
6003::1002,2000::100:506,8795,14601,1603074392.20874,1603074822.1005657,191,188,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,67,62,176,273,57,4,4,9,0
6003::1003,2000::100:504,14602,14608,1603074425.4806464,1603074742.1072054,190,272,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,179,81,60,15,77,50,0
6003::1004,2000::100:507,14612,14591,1603074593.9172149,1603075029.2267206,190,259,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,52,264,329,41,34,183,102,0
2000::100:4d9,2000::100:501,46014,44452,1603082728.6614466,1603083150.1700885,190,191,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,224,78,1510,53,178,77,345,2,1
6003::1000,2000::100:505,14612,8804,1603074638.7638204,1603075026.5549815,190,165,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,111,84,152,152,28,63,20,18,0
2000::100:51f,2000::100:516,32249,34558,1603140312.6365495,1603140411.5889122,190,236,33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,277,52,641,324,178,5,345,71,1
6003::1003,2000::100:501,14610,8799,1603074578.8279634,1603074997.6144624,191,288,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,34,123,183,644,29,42,2,2,0
6003::1003,2000::100:504,14609,14593,1603074102.6866791,1603074203.296398,190,223,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,57,253,480,9,32,5,22,0
6003::fce,2000::100:4e3,1114,26438,1603129156.8803377,1603129447.5531168,190,210,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,153,313,45,50,267,59,1
6003::1003,2000::100:503,8807,8810,1603074096.0766063,1603074434.2670262,190,235,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,384,190,41,10,197,32,0
91.16.224.151,2000::100:4d0,32975,36277,1603075379.8871727,1603075736.7883809,191,90,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,112,1217,322,76,72,1,88,1
6003::fce,6003::fec,3640,30504,1603130653.6129704,1603130967.943661,191,138,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,44,533,470,54,47,29,151,1
6003::101e,2000::100:4ee,14452,37343,1603122133.6965733,1603122554.1955028,190,292,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,72,1217,642,62,65,345,173,1
165.5.196.60,2000::100:515,51746,26372,1603129109.9575882,1603129202.3344178,191,96,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33,77,37,105,143,42,76,32,1
6003::1003,2000::100:506,14606,14598,1603074514.8039482,1603074547.461177,191,166,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,14,280,241,21,40,23,26,0
2000::100:4cf,167.99.222.75,27930,23584,1603103558.865958,1603103723.9153595,190,98,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,224,64,1217,608,78,9,345,153,1
6003::1004,2000::100:502,8813,14595,1603074451.0902836,1603074490.0075376,191,243,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,261,41,23,68,8,213,0
2000::100:4d0,2000::100:4f8,36720,29825,1603107688.8470206,1603107985.3409266,190,113,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,224,70,1217,12,178,67,345,8,1
6003::101e,213.136.201.251,53625,35555,1603133279.869576,1603133455.9717922,190,209,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,54,44,1,192,143,55,98,26,1
43.32.216.66,6003::fe2,49396,12411,1603111077.3915968,1603111480.7584937,190,254,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,99,211,360,71,47,267,19,1
6003::1003,2000::100:504,14596,8813,1603074500.5343688,1603074737.519854,190,192,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,567,663,41,9,8,10,0
2000::100:51f,2000::100:4ed,51997,53109,1603078031.0917609,1603078059.8316045,190,253,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224,74,1217,53,28,30,39,7,1
27.158.37.134,172.50.200.136,32402,5918,1603122623.9813247,1603123074.6986582,191,174,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,224,8,1510,303,65,36,267,66,1
6003::1000,2000::100:503,8815,14599,1603074628.9718454,1603075083.9787717,190,254,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,18,574,293,82,60,14,200,0
89.251.181.60,2000::100:4ee,58497,20092,1603130618.6343672,1603131060.8446112,191,284,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,277,59,314,196,20,14,76,168,1
6003::1000,2000::100:501,14601,8805,1603073948.830820,1603074366.440024,190,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,612,612,55,55,4,0,0
161.223.223.220,129.62.251.155,12271,39363,1603118732.7418115,1603118986.3395858,190,277,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,39,81,1217,47,68,37,267,238,1
173.141.145.100,140.154.82.254,28589,26536,1603112547.3892615,1603112798.5413418,190,148,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,114,8,587,72,37,72,267,80,1
6003::100a,2000::100:4da,38997,60083,1603122456.0278103,1603122847.4870415,191,261,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,77,10,424,41,39,345,10,1
2000::100:4da,86.110.231.179,39112,54730,1603118362.2902148,1603118797.7682543,190,144,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,224,90,1217,501,143,46,11,43,1
6003::1000,2000::100:504,14606,8807,1603074508.4446712,1603074541.5214982,190,249,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,99,210,40,65,1,0,217,0
2000::100:4e3,6003::fce,61368,1495,1603124359.4526117,1603124753.048828,191,213,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,2,1217,432,42,37,118,226,1
6003::1000,6003::1003,14601,14611,1603074074.5598752,1603074218.8757896,191,173,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,120,68,45,217,64,71,25,68,0
2000::100:506,2000::100:501,14593,14601,1603074485.9230556,1603074567.3457274,190,127,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,53,90,237,0,26,21,15,0
215.25.250.83,168.66.36.240,7583,60270,1603102031.6541631,1603102436.9179614,190,135,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,4,1510,473,143,73,267,157,1
2000::100:4da,117.138.15.152,30882,21280,1603095508.5929694,1603095898.1294954,190,164,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,277,99,1217,68,178,8,30,195,1
2000::100:4f7,2000::100:52a,3951,41220,1603104495.199643,1603104896.9761884,190,256,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,224,89,1510,224,143,18,267,17,1
2000::100:50b,2000::100:520,17388,28615,1603134278.0093474,1603134716.9802167,191,96,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,84,474,330,13,53,345,24,1
122.179.137.134,117.235.106.70,34404,9048,1603085960.714271,1603086281.6389163,190,225,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,277,115,1217,155,178,36,345,42,1
6003::1005,6003::1001,14598,14600,1603074407.0454245,1603074780.0098517,191,190,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,86,54,282,8,0,16,169,0,0
6003::1002,2000::100:504,8798,14607,1603074557.33382,1603074940.907822,190,152,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,69,121,600,367,58,49,203,145,0
